danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.249,0.282,5,-8.096,0,0.0298,0.967,0.0,0.12,0.162,145.532,144600,5
0.423,0.807,6,-5.16,0,0.0468,0.00047,0.00126,0.617,0.267,122.874,247667,4
0.209,0.334,10,-7.986,1,0.0299,0.891,0.893,0.137,0.0586,78.232,195973,4
0.565,0.251,2,-11.724,0,0.0295,0.935,0.412,0.126,0.477,117.766,173573,4
0.417,0.565,0,-10.301,1,0.0359,0.000151,0.876,0.0507,0.368,112.844,283427,4
0.464,0.932,11,-4.986,1,0.0715,0.0284,0.0,0.285,0.436,106.519,228733,4
0.208,0.132,2,-19.468,1,0.0404,0.957,0.912,0.118,0.0926,106.244,524827,3
0.248,0.454,8,-15.038,1,0.043,0.422,0.000904,0.055,0.217,165.979,317960,4
0.305,0.184,9,-18.342,1,0.0409,0.969,0.781,0.132,0.0771,70.813,987267,4
0.526,0.933,2,-12.4,1,0.037,0.25,0.883,0.285,0.549,130.97,167267,4
0.679,0.95,0,-2.645,0,0.0461,0.403,0.0,0.0505,0.965,100.275,291973,4
0.523,0.411,3,-9.797,0,0.0276,0.398,0.87,0.148,0.236,170.935,215960,4
0.7,0.935,9,-1.449,1,0.385,0.186,0.0,0.323,0.589,172.092,286526,4
0.514,0.881,0,-6.52,1,0.0629,0.0381,9.55e-06,0.103,0.577,87.541,219960,4
0.32,0.778,9,-10.477,1,0.0521,0.165,0.000268,0.418,0.72,152.308,215440,4
0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773,4
0.539,0.2,11,-9.857,0,0.039,0.869,8.46e-06,0.205,0.63,111.837,181827,4
0.852,0.846,5,-5.45,1,0.0744,0.207,0.0,0.157,0.922,115.208,156809,3
0.652,0.0818,8,-13.258,1,0.15,0.996,0.819,0.193,0.555,119.937,173589,4
0.57,0.107,8,-15.574,1,0.033,0.992,0.00808,0.142,0.74,92.408,325907,3
0.77,0.454,7,-9.517,1,0.0287,0.709,0.0708,0.164,0.493,107.024,228224,4
0.55,0.434,2,-12.685,1,0.0353,0.3,0.0,0.106,0.325,104.214,300507,4
0.41,0.446,10,-11.939,0,0.0345,0.656,0.0,0.626,0.74,85.703,146000,4
0.227,0.145,0,-15.177,1,0.0379,0.928,0.852,0.0843,0.224,180.421,411747,3
0.632,0.7,8,-8.753,1,0.0381,0.414,0.0,0.0519,0.804,107.627,147960,4
0.634,0.108,8,-20.117,0,0.802,0.925,0.0,0.166,0.419,79.665,1917870,4
0.587,0.56,5,-9.771,0,0.648,0.193,0.0,0.0891,0.859,85.843,105893,4
0.525,0.886,2,-5.328,1,0.0691,0.000179,0.0,0.0921,0.389,118.055,193120,4
0.674,0.717,0,-6.487,1,0.0328,0.245,0.000741,0.387,0.82,76.053,173200,4
0.718,0.37,8,-9.664,1,0.161,0.824,0.706,0.119,0.539,101.563,181867,4
0.694,0.107,8,-10.952,1,0.313,0.995,0.00132,0.338,0.666,120.835,174277,4
0.334,0.55,7,-9.837,1,0.0364,0.00224,0.000934,0.334,0.317,113.737,286400,4
0.583,0.835,5,-7.984,1,0.0286,0.046,0.0436,0.208,0.864,132.18,285067,4
0.373,0.985,4,-5.965,1,0.305,0.00213,0.0024,0.438,0.0929,129.761,179667,4
0.825,0.546,6,-9.518,0,0.386,0.321,5.13e-05,0.068,0.866,148.246,221933,4
0.431,0.0573,7,-22.465,1,0.0403,0.883,0.609,0.0484,0.0395,74.97,177500,4
0.455,0.0766,11,-26.956,0,0.0571,0.996,0.914,0.122,0.315,112.876,165920,3
0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,269920,4
0.412,0.117,4,-22.611,1,0.0695,0.959,0.9,0.136,0.779,160.003,179907,4
0.66,0.387,9,-8.142,1,0.0559,0.943,2.35e-05,0.222,0.966,117.755,98383,4
0.58,0.83,7,-7.943,1,0.0367,0.154,1.83e-05,0.165,0.822,97.621,449000,4
0.322,0.922,4,-3.476,1,0.192,0.0235,0.0,0.191,0.524,186.7,186360,4
0.668,0.2,8,-14.985,1,0.157,0.95,0.0,0.153,0.792,140.791,165907,4
0.273,0.399,4,-14.154,0,0.0288,0.597,0.0208,0.411,0.727,185.725,157067,3
0.616,0.736,10,-9.156,1,0.058,0.83,0.0156,0.117,0.818,131.501,149123,4
0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907,4
0.51,0.892,0,-4.296,1,0.0389,0.00142,7.04e-05,0.104,0.461,99.441,222173,4
0.444,0.199,0,-14.508,1,0.0266,0.239,0.0,0.116,0.32,85.904,191960,4
0.461,0.445,9,-8.059,1,0.0407,0.804,7.89e-06,0.1,0.812,106.127,288418,4
0.243,0.47,4,-8.194,0,0.0353,0.309,0.000798,0.121,0.393,204.026,204973,4
0.527,0.568,0,-10.898,1,0.0277,0.0297,0.00152,0.317,0.429,117.054,280800,4
0.483,0.333,3,-10.517,1,0.0414,0.932,2.06e-06,0.142,0.564,79.195,200987,4
0.488,0.411,2,-17.785,0,0.0378,0.461,0.242,0.129,0.507,114.694,508707,4
0.65,0.186,8,-12.338,1,0.0845,0.957,1.02e-06,0.106,0.443,107.689,187493,4
0.764,0.763,6,-5.109,1,0.0576,0.641,0.0,0.0706,0.511,92.727,198827,4
0.535,0.379,11,-7.059,0,0.0256,0.518,0.0,0.0842,0.385,96.02,203613,4
0.498,0.177,8,-13.34,1,0.0356,0.939,5.69e-05,0.118,0.461,106.957,157000,4
0.21,0.174,4,-12.639,0,0.0347,0.918,0.903,0.351,0.118,80.95,754480,4
0.625,0.704,6,-6.779,0,0.0395,0.0256,0.0,0.139,0.441,74.996,196173,4
0.502,0.494,9,-7.685,0,0.0388,0.904,0.933,0.0844,0.931,112.033,192067,3
0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,178242,4
0.763,0.756,8,-3.926,1,0.0685,0.00595,0.000247,0.173,0.38,92.004,201520,4
0.116,0.144,5,-17.612,1,0.0346,0.689,0.779,0.114,0.0536,94.035,250733,3
0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693,4
0.323,0.407,0,-10.192,1,0.0348,0.993,2.59e-06,0.398,0.655,100.686,189000,4
0.48,0.125,4,-19.546,0,0.199,0.996,0.47,0.256,0.636,183.644,193000,4
0.64,0.429,7,-8.14,1,0.0689,0.839,0.0,0.0788,0.453,79.613,228680,4
0.4,0.166,2,-22.145,1,0.0576,0.989,0.951,0.11,0.606,166.064,205427,3
0.687,0.704,2,-7.923,1,0.0423,0.0745,0.0,0.0924,0.843,131.704,192867,4
0.254,0.928,9,-5.885,0,0.318,0.487,1.33e-05,0.112,0.327,189.451,206400,4
0.56,0.404,5,-8.817,1,0.0357,0.21,0.00049,0.197,0.157,145.612,177533,4
0.884,0.243,9,-13.745,1,0.0528,0.738,0.0,0.0373,0.964,107.636,186093,4
0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,283467,4
0.539,0.717,9,-6.819,1,0.196,0.103,3.63e-05,0.071,0.87,208.029,226360,4
0.768,0.446,7,-5.985,1,0.0447,0.781,0.0,0.063,0.775,92.067,187746,3
0.123,0.991,7,-2.727,1,0.182,2.52e-06,0.0058,0.234,0.114,191.533,183267,4
0.29,0.0309,10,-23.314,1,0.036,0.983,0.000469,0.395,0.173,78.479,282773,3
0.476,0.38,4,-13.918,1,0.0991,0.93,0.585,0.0654,0.838,114.07,195918,4
0.604,0.736,10,-5.596,0,0.0555,0.00608,0.109,0.11,0.345,118.012,211360,4
0.329,0.271,8,-14.525,0,0.039,0.988,0.542,0.131,0.342,141.973,199240,3
0.456,0.704,7,-6.687,1,0.0982,0.0052,4.12e-06,0.0595,0.656,140.629,277267,4
0.477,0.239,0,-7.541,1,0.0306,0.38,4.04e-06,0.453,0.339,80.122,194067,4
0.623,0.95,7,-2.316,1,0.186,0.329,0.0,0.156,0.793,176.809,179853,4
0.372,0.588,7,-15.493,1,0.0411,0.0213,0.000103,0.0525,0.706,162.874,269920,4
0.764,0.591,1,-7.253,1,0.209,0.172,0.0,0.215,0.468,146.982,158694,4
0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,341773,4
0.38,0.388,4,-16.123,0,0.0413,0.288,0.0175,0.322,0.265,139.206,178307,4
0.577,0.302,0,-11.292,0,0.0293,0.96,0.00137,0.142,0.596,100.461,196920,4
0.398,0.458,9,-12.78,0,0.0832,0.604,0.000362,0.0871,0.703,158.837,436733,4
0.607,0.437,7,-12.917,1,0.0615,0.777,0.158,0.234,0.39,148.388,135560,4
0.694,0.227,3,-14.831,1,0.0861,0.994,0.0204,0.124,0.804,98.218,176827,4
0.384,0.73,5,-8.879,1,0.101,0.331,0.00162,0.452,0.7,131.257,308467,4
0.63,0.499,0,-7.604,1,0.0354,0.978,0.924,0.119,0.96,106.996,193560,3
0.405,0.415,2,-8.747,1,0.0277,0.0998,0.0,0.0775,0.229,183.853,232347,4
0.625,0.772,9,-4.819,1,0.0426,0.89,0.00331,0.0717,0.936,99.81,198583,4
0.535,0.197,2,-14.448,1,0.0924,0.935,0.0,0.141,0.783,175.71,168867,4
0.513,0.683,1,-7.996,0,0.0246,0.268,0.0,0.173,0.467,107.865,193107,4
0.408,0.171,11,-15.427,0,0.0321,0.934,0.017,0.109,0.275,165.067,268093,3
0.515,0.745,10,-9.899,1,0.404,0.171,0.0,0.772,0.869,138.796,134133,4
0.698,0.554,10,-9.499,0,0.392,0.702,0.00203,0.195,0.176,92.153,171779,4
0.558,0.805,2,-11.234,0,0.0552,0.0125,0.0147,0.192,0.683,130.539,307133,4
0.756,0.374,5,-7.966,1,0.741,0.594,0.0,0.217,0.966,80.326,44827,4
0.55,0.256,9,-12.221,1,0.194,0.984,0.0,0.492,0.483,115.544,39840,5
0.826,0.668,3,-6.329,0,0.0571,0.223,6.92e-05,0.167,0.534,118.99,215187,4
0.814,0.753,7,-11.921,1,0.05,0.801,0.00332,0.0309,0.964,110.37,162427,4
0.359,0.362,5,-13.048,1,0.0404,0.985,0.85,0.408,0.51,138.962,416400,4
0.306,0.202,0,-14.372,1,0.0362,0.986,0.883,0.0438,0.0728,111.699,887427,4
0.705,0.213,2,-16.042,1,0.558,0.969,0.0,0.228,0.822,98.08,158493,3
0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887,234867,4
0.371,0.799,10,-5.418,1,0.0336,0.0142,0.0,0.11,0.503,172.05,236440,4
0.738,0.323,1,-18.159,1,0.911,0.0554,0.0,0.485,0.278,124.05,95400,3
0.609,0.356,10,-13.484,1,0.0637,0.965,0.427,0.217,0.825,81.878,156970,4
0.454,0.0956,9,-24.888,0,0.062,0.994,0.936,0.102,0.509,61.298,187253,4
0.671,0.619,5,-12.845,1,0.0425,0.18,4.46e-06,0.171,0.415,128.591,340507,4
0.506,0.756,0,-4.23,0,0.0328,0.0265,0.00211,0.109,0.321,115.696,210853,4
0.288,0.389,9,-8.244,0,0.0337,0.626,0.0,0.0693,0.322,182.241,244320,4
0.302,0.111,1,-14.419,1,0.0298,0.948,0.776,0.142,0.12,71.508,201045,4
0.196,0.145,5,-14.836,1,0.0334,0.857,0.356,0.208,0.214,162.077,189173,4
0.8,0.619,4,-5.728,1,0.131,0.263,0.0,0.0624,0.75,152.329,258733,4
0.534,0.641,9,-8.616,0,0.0563,0.343,0.0,0.48,0.961,71.738,116227,4
0.533,0.231,4,-17.072,1,0.0279,0.445,0.0,0.083,0.533,101.052,224800,4
0.335,0.506,0,-13.623,1,0.0529,0.223,2.4e-05,0.333,0.452,87.41,236960,4
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4
0.306,0.699,2,-7.594,1,0.0505,0.994,0.577,0.345,0.286,123.974,81533,3
0.483,0.423,4,-10.832,1,0.0394,0.505,0.0671,0.0735,0.831,138.416,215333,4
0.5,0.302,7,-12.09,0,0.0316,0.85,0.0,0.086,0.671,130.167,145800,4
0.706,0.236,1,-17.802,1,0.941,0.155,6.26e-06,0.0934,0.463,108.211,113800,3
0.57,0.777,7,-6.537,1,0.027,0.00294,0.181,0.0477,0.487,107.982,329979,4
0.495,0.695,9,-6.929,1,0.0318,0.437,0.00048,0.0734,0.496,73.656,239173,4
0.657,0.463,6,-9.968,1,0.0246,0.277,0.0,0.244,0.209,88.432,206427,4
0.264,0.0572,4,-25.1,1,0.0377,0.968,0.000625,0.0957,0.0665,138.371,232653,4
0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,272947,4
0.521,0.443,11,-8.188,1,0.0395,0.308,0.0,0.475,0.596,76.228,237467,4
0.472,0.691,2,-6.58,1,0.043,0.552,0.554,0.138,0.516,101.61,416867,4
0.549,0.907,10,-6.041,0,0.0353,0.0221,0.79,0.271,0.955,103.582,125373,4
0.683,0.0849,11,-21.437,1,0.891,0.922,0.0,0.328,0.186,122.169,67811,3
0.33,0.35,10,-16.862,0,0.0427,0.66,0.0022,0.213,0.511,67.141,236400,3
0.714,0.178,7,-15.534,1,0.892,0.333,0.0,0.27,0.552,130.663,118585,4
0.285,0.513,10,-9.234,0,0.0379,0.972,0.559,0.0817,0.811,77.382,197680,4
0.396,0.715,8,-11.058,1,0.0564,0.806,9e-06,0.136,0.325,119.116,223467,4
0.507,0.512,0,-15.983,1,0.0373,0.154,0.000359,0.306,0.266,87.978,308707,4
0.336,0.255,3,-10.766,1,0.0652,0.995,0.0,0.237,0.245,79.218,196120,3
0.41,0.488,10,-8.714,1,0.0301,0.659,0.00166,0.0626,0.796,102.486,185400,3
0.617,0.874,2,-4.288,1,0.051,0.0604,0.0,0.0758,0.281,113.797,228427,4
0.579,0.956,1,-6.665,1,0.0474,1.67e-05,0.283,0.0891,0.75,107.99,248907,4
0.629,0.194,11,-14.595,0,0.0509,0.782,0.0114,0.108,0.307,122.062,638560,4
0.386,0.959,1,-6.317,1,0.0414,0.138,0.0126,0.547,0.665,118.154,85867,4
0.68,0.242,7,-17.404,1,0.676,0.377,0.0,0.531,0.466,44.515,120500,4
0.606,0.28,7,-14.561,1,0.0783,0.93,0.000153,0.181,0.788,85.506,183954,4
0.298,0.00736,1,-21.881,1,0.0387,0.991,0.0,0.12,0.0392,83.04,132360,4
0.171,0.753,0,-4.871,1,0.0312,0.0141,0.0481,0.11,0.284,77.76,259373,4
0.546,0.448,9,-7.73,0,0.0274,0.368,0.0404,0.0535,0.511,114.702,151733,3
0.271,0.886,0,-11.19,1,0.079,0.00274,0.000104,0.107,0.242,130.097,263773,4
0.234,0.198,7,-16.133,0,0.0427,0.966,0.282,0.125,0.0907,101.8,364400,4
0.852,0.75,11,-5.789,0,0.119,0.0646,0.0,0.261,0.623,127.885,244467,4
0.66,0.443,1,-10.199,1,0.0373,0.663,0.0182,0.114,0.416,82.984,352893,4
0.598,0.373,8,-9.168,1,0.0611,0.98,0.00517,0.0964,0.884,117.352,183360,3
0.622,0.956,6,-3.658,1,0.133,0.00268,0.0,0.394,0.557,115.963,217226,4
0.581,0.874,2,-6.517,1,0.0381,0.0442,0.0471,0.159,0.617,132.435,201467,4
0.496,0.101,6,-22.118,1,0.292,0.65,0.684,0.105,0.62,59.551,140140,3
0.273,0.213,2,-16.769,1,0.0356,0.617,0.000285,0.125,0.162,76.482,159053,3
0.535,0.0771,3,-23.549,1,0.067,0.995,0.902,0.118,0.512,116.449,129293,3
0.706,0.467,7,-9.523,1,0.0852,0.713,0.0,0.253,0.735,107.053,189947,4
0.364,0.282,9,-15.383,0,0.0299,0.423,2.22e-05,0.0777,0.211,168.37,247246,4
0.682,0.617,9,-8.47,1,0.0257,0.703,0.141,0.422,0.555,88.367,170293,4
0.861,0.672,11,-7.514,0,0.338,0.0962,0.0,0.239,0.704,99.003,216027,4
0.842,0.47,11,-5.627,1,0.146,0.0599,0.0568,0.088,0.504,88.007,285720,4
0.627,0.469,4,-16.23,0,0.0776,0.0702,0.000533,0.111,0.553,176.603,299333,4
0.617,0.57,9,-3.074,0,0.0374,0.388,0.0,0.143,0.632,163.2,156947,4
0.36,0.363,2,-14.647,1,0.0321,0.945,0.708,0.0882,0.458,125.288,72813,1
0.646,0.929,7,-4.58,1,0.043,0.0517,0.0301,0.139,0.419,119.027,265653,4
0.342,0.0555,1,-20.257,1,0.0333,0.785,0.000919,0.111,0.075,152.821,138160,4
0.688,0.94,1,-4.759,1,0.0843,0.24,0.0,0.08,0.551,123.906,232067,4
0.616,0.199,1,-22.145,1,0.949,0.0762,0.0,0.266,0.624,75.064,99200,4
0.689,0.509,4,-15.878,1,0.0476,0.397,1.36e-05,0.119,0.653,177.745,182293,4
0.375,0.979,1,-4.945,1,0.103,6.35e-05,0.0,0.151,0.111,106.525,153831,4
0.382,0.103,7,-14.156,0,0.0909,0.913,0.000875,0.182,0.28,77.845,78240,3
0.789,0.82,6,-3.844,1,0.334,0.102,0.0,0.0873,0.717,160.04,269307,4
0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,4
0.524,0.453,10,-12.576,1,0.0346,0.242,0.426,0.0784,0.596,118.824,841400,4
0.685,0.554,7,-10.473,1,0.115,0.443,0.0,0.482,0.789,160.002,201258,4
0.408,0.59,10,-5.687,1,0.0304,0.455,0.00095,0.216,0.416,78.764,187000,4
0.304,0.232,7,-11.07,1,0.0366,0.984,0.13,0.197,0.219,75.626,173133,1
0.488,0.926,7,-5.724,1,0.0654,0.00165,0.0,0.361,0.401,138.231,284533,4
0.646,0.422,0,-8.614,0,0.058,0.996,0.925,0.156,0.911,123.862,158497,4
0.54,0.0301,10,-24.308,1,0.034,0.964,0.194,0.0706,0.362,77.514,257947,4
0.442,0.0434,0,-33.286,1,0.0451,0.995,0.964,0.137,0.713,207.746,48107,4
0.651,0.0453,5,-23.104,0,0.0757,0.891,0.0,0.145,0.427,95.157,176040,4
0.459,0.238,2,-15.403,1,0.0437,0.979,0.34,0.0998,0.389,150.305,373547,4
0.642,0.663,1,-7.606,1,0.0572,0.159,0.028,0.13,0.808,116.489,197333,4
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4
0.232,0.775,4,-10.923,1,0.0565,0.00028,0.0225,0.0775,0.59,206.07,359960,4
0.198,0.687,11,-13.29,0,0.0467,0.0349,0.893,0.154,0.299,113.241,339573,4
0.572,0.057,6,-16.192,1,0.0415,0.959,0.98,0.101,0.472,81.166,32867,4
0.502,0.285,0,-12.822,1,0.071,0.265,0.00122,0.0697,0.564,174.263,223267,3
0.609,0.529,1,-12.453,1,0.0316,0.203,0.0,0.12,0.856,92.315,271107,4
0.663,0.39,9,-10.333,0,0.0288,0.621,0.0184,0.112,0.534,72.655,219133,4
0.666,0.219,7,-18.125,1,0.163,0.932,0.0,0.0878,0.788,105.359,85834,3
0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4
0.438,0.19,5,-13.573,1,0.0289,0.954,7.12e-05,0.117,0.106,153.02,183735,4
0.501,0.648,9,-7.173,1,0.0696,0.028,1.26e-05,0.153,0.191,163.834,225200,4
0.666,0.401,6,-11.984,1,0.0283,0.456,0.000655,0.167,0.448,93.936,198253,4
0.792,0.638,8,-6.484,1,0.0334,0.671,0.0,0.0577,0.945,139.99,227760,4
0.556,0.447,2,-7.054,1,0.0832,0.986,0.00315,0.323,0.853,164.195,163373,3
0.621,0.769,2,-5.736,1,0.0289,0.0167,0.0,0.0842,0.722,92.646,145000,4
0.338,0.512,10,-12.128,1,0.0441,0.0172,0.0,0.276,0.179,107.29,502667,3
0.401,0.304,0,-9.19,1,0.0331,0.295,0.000645,0.118,0.173,61.246,154435,5
0.371,0.208,10,-12.4,1,0.0317,0.79,0.000124,0.116,0.143,57.467,205133,4
0.854,0.667,5,-3.876,1,0.0627,0.543,0.0,0.0974,0.973,119.993,143400,1
0.556,0.436,7,-7.906,1,0.0335,0.0409,0.0,0.119,0.0799,119.91,281200,4
0.54,0.432,8,-9.404,1,0.0472,0.936,0.644,0.554,0.685,115.666,403985,4
0.667,0.0557,1,-19.138,1,0.0743,0.994,0.0186,0.146,0.751,121.174,171000,4
0.569,0.101,4,-17.489,1,0.161,0.913,0.00205,0.118,0.595,74.981,160213,4
0.664,0.57,0,-11.544,1,0.0457,0.165,0.0,0.309,0.334,138.875,300840,4
0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,180056,4
0.445,0.31,7,-10.418,1,0.0571,0.399,0.0,0.357,0.631,162.328,171280,3
0.47,0.156,2,-17.036,1,0.0399,0.623,0.187,0.104,0.059,118.176,394920,4
0.603,0.559,10,-11.203,1,0.0624,0.722,1.24e-06,0.342,0.885,118.177,160800,4
0.653,0.54,4,-7.157,1,0.0386,0.0149,1.93e-06,0.314,0.765,151.405,128387,4
0.698,0.723,10,-10.757,1,0.033,0.0487,0.0174,0.0718,0.785,119.3,228827,4
0.5,0.714,6,-8.966,0,0.0624,0.475,0.00216,0.972,0.761,86.278,318440,4
0.727,0.121,0,-19.917,0,0.0664,0.993,0.89,0.106,0.535,99.925,109827,4
0.295,0.925,11,-5.567,0,0.136,0.00012,0.000377,0.444,0.234,147.12,208147,4
0.707,0.712,7,-6.506,0,0.0655,0.049,0.0,0.136,0.248,119.9,160013,4
0.133,0.957,7,-4.391,1,0.147,2.18e-06,0.0897,0.365,0.105,80.095,228920,4
0.267,0.78,7,-8.777,1,0.055,0.053,0.192,0.271,0.674,144.292,330107,4
0.792,0.814,1,-5.319,1,0.0706,0.143,0.0,0.302,0.847,95.015,155413,4
0.595,0.34,4,-12.362,0,0.0288,0.813,0.000298,0.0946,0.292,87.557,258227,4
0.433,0.266,9,-14.427,0,0.0352,0.836,0.0878,0.166,0.462,110.632,115013,4
0.427,0.737,4,-4.124,0,0.0474,0.227,0.0,0.376,0.653,116.98,196653,4
0.769,0.367,9,-9.196,0,0.0452,0.842,0.0,0.214,0.842,89.17,136333,4
0.457,0.874,0,-3.059,0,0.0482,0.0111,0.0,0.0797,0.423,114.797,264800,4
0.731,0.266,2,-11.893,1,0.0433,0.996,0.0957,0.162,0.461,131.516,189507,4
0.469,0.142,8,-15.037,1,0.0349,0.979,7.37e-06,0.244,0.349,94.325,182173,4
0.152,0.0305,1,-28.258,0,0.043,0.967,0.329,0.0761,0.126,85.929,156573,3
0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,268333,4
0.728,0.646,5,-4.387,0,0.0463,0.422,0.0,0.0899,0.46,103.983,200773,4
0.801,0.589,7,-5.157,1,0.0485,0.0863,0.0,0.162,0.58,116.934,180147,4
0.546,0.162,3,-16.081,1,0.0694,0.987,0.889,0.097,0.309,142.994,220720,4
0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,232427,4
0.467,0.804,10,-5.398,1,0.0307,0.352,0.000235,0.521,0.614,97.88,196573,4
0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,212093,4
0.539,0.264,5,-10.02,1,0.025,0.86,0.0,0.148,0.212,89.97,166067,3
0.355,0.283,9,-22.324,0,0.0738,0.647,0.826,0.106,0.442,81.917,388960,4
0.708,0.654,5,-6.76,0,0.369,0.0556,0.0,0.208,0.697,168.032,185746,4
0.697,0.146,5,-10.499,0,0.321,0.991,0.183,0.33,0.746,65.449,195514,4
0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680,4
0.851,0.702,1,-4.172,1,0.268,0.0854,0.0,0.374,0.179,126.94,215839,4
0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,269493,4
0.3,0.75,2,-13.685,1,0.0412,1.81e-05,0.779,0.106,0.0784,153.005,351693,4
0.469,0.0394,3,-15.26,1,0.0371,0.979,0.0,0.176,0.188,52.229,188040,4
0.315,0.543,1,-11.942,1,0.0352,0.0425,1.88e-05,0.142,0.423,158.734,169827,4
0.759,0.646,4,-8.145,0,0.0683,0.0791,0.0,0.0965,0.786,82.95,257987,4
0.567,0.142,9,-12.125,0,0.07,0.991,0.0,0.14,0.594,126.454,171024,4
0.608,0.327,5,-11.227,1,0.103,0.91,2.8e-06,0.138,0.884,167.694,184133,4
0.611,0.902,2,-5.213,1,0.353,0.293,0.0,0.125,0.519,98.252,215240,4
0.273,0.319,3,-10.844,1,0.0422,0.989,0.0363,0.152,0.155,140.048,139966,3
0.619,0.574,8,-9.775,1,0.0328,0.0805,0.0,0.0948,0.766,105.35,200440,4
0.486,0.591,11,-7.386,1,0.0314,0.338,0.0,0.138,0.756,116.312,160373,4
0.69,0.232,0,-13.457,1,0.0506,0.957,8.96e-06,0.0423,0.723,133.741,167320,4
0.424,0.0146,0,-23.344,0,0.0409,0.942,0.0,0.102,0.132,127.113,204440,4
0.364,0.654,2,-6.648,1,0.036,0.0656,0.0,0.201,0.241,158.085,199760,4
0.79,0.554,5,-16.917,1,0.0585,0.844,0.908,0.48,0.3,119.785,74933,4
0.549,0.587,4,-10.557,0,0.043,0.0766,4.23e-05,0.279,0.422,120.821,227493,4
0.329,0.167,0,-13.103,1,0.0296,0.913,9.56e-05,0.0921,0.0995,74.174,219227,4
0.6,0.365,9,-13.083,0,0.0498,0.0672,0.585,0.0921,0.131,130.046,437200,4
0.402,0.92,2,-2.944,1,0.0408,0.000174,0.0,0.0807,0.297,139.793,243973,4
0.681,0.774,6,-6.067,1,0.0537,0.351,0.718,0.166,0.97,81.52,135467,4
0.651,0.759,10,-7.383,1,0.0387,0.317,0.108,0.179,0.872,151.286,151907,4
0.796,0.562,10,-8.126,1,0.0327,0.237,1.12e-06,0.0498,0.834,112.495,130267,4
0.676,0.835,8,-4.382,0,0.044,0.00682,3.04e-05,0.081,0.8,104.987,193776,4
0.138,0.331,2,-8.403,1,0.0336,0.971,0.98,0.117,0.038,76.317,189827,3
0.351,0.964,9,-3.871,0,0.0556,0.0433,6.85e-06,0.0834,0.612,164.873,249907,4
0.19,0.169,8,-18.08,1,0.0365,0.9,0.617,0.102,0.0367,82.967,332373,4
0.735,0.339,9,-11.956,0,0.0456,0.443,0.00564,0.0778,0.389,121.779,399667,3
0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,249170,4
0.493,0.65,0,-5.2,1,0.239,0.95,0.0747,0.804,0.872,174.528,202493,4
0.618,0.302,7,-13.374,1,0.172,0.767,0.0,0.37,0.66,130.387,163107,4
0.61,0.795,7,-7.597,1,0.0326,0.449,0.162,0.118,0.893,133.381,224187,4
0.488,0.672,2,-10.344,1,0.0367,0.385,0.000205,0.719,0.714,115.41,349093,3
0.663,0.812,4,-9.3,0,0.0402,0.0759,0.806,0.0618,0.802,97.127,412893,4
0.211,0.341,3,-9.437,1,0.0359,0.974,0.000329,0.265,0.307,82.266,206853,4
0.598,0.391,6,-7.856,1,0.0265,0.601,2.58e-05,0.137,0.453,79.031,192493,4
0.69,0.114,7,-8.854,0,0.392,0.995,0.0277,0.0955,0.864,67.632,152514,5
0.15,0.172,0,-19.887,1,0.0426,0.641,0.828,0.106,0.0389,80.211,251200,4
0.255,0.961,4,-5.78,0,0.0835,0.000403,0.000367,0.0964,0.563,176.308,264960,4
0.655,0.894,9,-6.186,1,0.0354,0.0838,3.96e-06,0.0505,0.877,121.968,287333,4
0.433,0.535,8,-11.678,1,0.0315,0.465,2.32e-05,0.24,0.721,74.043,197040,4
0.242,0.708,8,-5.641,1,0.0525,0.162,0.000593,0.707,0.176,130.21,275493,3
